,Country,Year,Precipitation,Temperature,Occurrences,Entity,Urban (%),Rural (%),HDI,PopTotal,Education,Dengue,Y,X
190,FJI,1992,174.17853333333332,23.914375000000003,3.0,Fiji,43.156000000000006,56.844002,0.655,744.5310000000001,0.647,1.0,-18.12,178.43
191,FRA,1992,73.92755,10.755990833333334,0.0,France,74.40100000000001,25.599001,0.7979999999999999,57496.974,0.67,0.0,41.86,8.97
192,GAB,1992,136.73559583333332,24.63445,0.0,Gabon,71.749,28.250999,0.624,1004.676,0.48700000000000004,0.0,0.44,9.43
193,GEO,1992,91.21253333333334,5.305044166666667,0.0,Georgia,54.559,45.441002000000005,0.0,5298.085999999999,0.0,0.0,4310186.0,40618588.0
194,GHA,1992,78.3175175,27.147441666666666,0.0,Ghana,37.905,62.095001,0.46399999999999997,15463.854,0.386,0.0,6.73,-1.73
195,GIN,1992,132.02203333333335,25.693383333333333,0.0,Guinea,28.601,71.399002,0.28300000000000003,6758.838000000001,0.129,0.0,9.5,-13.72
196,GLP,1992,323.7435,25.603116666666665,0.0,Guadeloupe,96.992,3.0079999,0.0,393.465,0.0,0.0,16.24,-61.53
197,GMB,1992,76.29809916666666,27.70380833333333,0.0,Gambia,40.52,59.48,0.342,979.7180000000001,0.19399999999999998,0.0,13.38,-14.41
198,GRC,1992,39.57320583333334,13.44516,0.0,Greece,71.757,28.243000000000002,0.764,10451.417,0.623,0.0,37.09,21.97
199,GRD,1992,144.1579166666667,26.891650000000002,0.0,Grenada,33.744,66.255997,0.0,97.198,0.0,0.0,12.02,-61.75
200,GTM,1992,214.62565833333335,23.720716666666664,0.0,Guatemala,42.655,57.345001,0.49,9708.544,0.294,0.0,15.73,-88.68
201,GUF,1992,206.32176833333332,25.441783333333337,3.0,French Guiana,75.584,24.416,0.0,125.083,0.0,4.0,5.5,-54.03
202,GUM,1992,646.3432583333333,27.834674999999994,0.0,Guam,91.32,8.680000300000001,0.0,136.692,0.0,0.0,13.44,144.79
203,GUY,1992,138.79208333333332,25.20005,0.0,Guyana,29.404,70.596001,0.5479999999999999,748.1339999999999,0.517,0.0,8.2,-59.78
204,HND,1992,162.77345,23.984883333333332,0.0,Honduras,41.448,58.551998,0.513,5247.835999999999,0.36200000000000004,0.0,14.08,-87.22
205,HRV,1992,85.74595,11.489084999999998,0.0,Croatia,51.588,48.411999,0.664,4732.862,0.519,0.0,42.72,18.03
206,HTI,1992,92.44646666666665,25.116433333333337,0.0,Haiti,30.8,69.199997,0.406,7386.975,0.299,0.0,19.05,-72.47
207,IDN,1992,223.57000000000002,26.08745,14.0,Indonesia,32.703,67.29699699999999,0.539,187766.086,0.39399999999999996,4.0,-7.26,112.75
208,IND,1992,76.0071075,24.114783333333335,5.0,India,25.984,74.015999,0.43799999999999994,906021.1059999999,0.324,9.0,18.95,72.95
209,ISR,1992,32.40488166666666,18.5243225,0.0,Israel,90.565,9.4350004,0.807,4808.858,0.74,0.0,32.75,34.98
210,ITA,1992,78.93764166666666,12.3673475,6.0,Italy,66.742,33.257999,0.78,57188.887,0.62,0.0,36.92,14.67
211,JAM,1992,122.07549166666671,25.587424999999996,0.0,Jamaica,49.896,50.104,0.645,2465.362,0.519,0.0,18.47,-77.92
212,JPN,1992,125.505275,11.013124999999997,3.0,Japan,77.61,22.389999,0.8240000000000001,125341.476,0.7020000000000001,0.0,35.72,139.74
213,KEN,1992,48.987733333333324,24.545366666666666,0.0,Kenya,17.342,82.657997,0.46299999999999997,24963.952999999998,0.38299999999999995,0.0,-0.67,37.35
214,KHM,1992,137.44076666666666,27.44115833333333,0.0,Cambodia,16.234,83.765999,0.373,9621.504,0.284,0.0,13.85,106.16
215,KIR,1992,113.48479166666665,113.48479166666665,0.0,Kiribati,35.555,64.445,0.0,74.76899999999999,0.0,0.0,1.36,173.13
216,KNA,1992,235.48091666666667,25.495824999999996,0.0,Saint Kitts and Nevis,34.283,65.717003,0.0,41.361000000000004,0.0,0.0,17.3,-62.73
217,KOR,1992,98.26718333333334,11.276174166666669,0.0,South Korea,75.82,24.18,0.746,43853.448,0.6940000000000001,0.0,0.0,0.0
218,LAO,1992,131.88503333333333,131.88503333333333,0.0,Laos,16.133,83.866997,0.41100000000000003,4502.363,0.299,0.0,0.0,0.0
219,LBN,1992,59.8430975,14.64968333333333,0.0,Lebanon,83.818,16.181998999999998,0.0,2821.862,0.0,0.0,34.4,36.39
220,LBR,1992,182.1400166666667,25.305083333333332,0.0,Liberia,55.019,44.980999,0.0,2022.729,0.0,0.0,5.88,-10.04
221,LCA,1992,242.37004166666665,26.548108333333328,0.0,Saint Lucia,29.369,70.630997,0.0,141.925,0.0,0.0,14.03,-60.98
222,LKA,1992,116.52831666666667,26.84665,0.0,Sri Lanka,18.504,81.496002,0.635,17740.637,0.608,0.0,7.07,80.01
223,MAC,1992,211.99548333333334,22.585891666666665,0.0,Macao,99.839,0.161,0.0,362.459,0.0,0.0,0.0,0.0
224,MDG,1992,119.19395833333333,22.87565833333333,0.0,Madagascar,24.680999999999997,75.319,0.0,12301.336000000001,0.0,0.0,-15.72,46.32
225,MDV,1992,160.75870833333335,27.992375000000006,0.0,Maldives,25.713,74.287003,0.0,236.19,0.0,0.0,4.17,73.5
226,MEX,1992,63.69454166666666,20.903725,0.0,Mexico,72.209,27.791,0.6579999999999999,88828.31,0.48700000000000004,2.0,14.91,-92.26
227,MHL,1992,172.87195833333337,27.746516666666665,0.0,Marshall Islands,65.72800000000001,34.271999,0.0,49.378,0.0,0.0,8.72,167.74
228,MLT,1992,31.96001916666667,19.011433333333333,0.0,Malta,90.611,9.388999900000002,0.7490000000000001,370.642,0.614,0.0,35.9,14.45
229,MMR,1992,176.04100083333333,22.664566666666662,0.0,Myanmar,25.593000000000004,74.406998,0.38,41711.465,0.28600000000000003,0.0,16.78,96.15
230,MNE,1992,74.27655,8.941555833333334,0.0,Montenegro,50.218,49.782001,0.0,617.172,0.0,0.0,42.7,19.4
231,MNP,1992,551.8911666666667,27.74996666666667,0.0,Northern Mariana Islands,89.662,10.338,0.0,47.919,0.0,0.0,15.14,145.72
232,MOZ,1992,56.41185000000001,24.38119166666667,0.0,Mozambique,25.98,74.019997,0.20800000000000002,14071.231000000002,0.134,0.0,-22.45,31.33
233,MSR,1992,258.20524166666667,26.364841666666667,0.0,Montserrat,12.5,87.5,0.0,10.850999999999999,0.0,0.0,16.71,-62.21
234,MTQ,1992,303.71675,25.250191666666666,0.0,Martinique,87.177,12.823,0.0,362.755,0.0,0.0,14.6,-61.07
235,MUS,1992,126.60481666666665,22.619049999999998,0.0,Mauritius,43.653,56.347,0.633,1082.9560000000001,0.49700000000000005,0.0,-19.72,63.38
236,MYS,1992,202.23299999999998,25.59018333333333,1.0,Malaysia,51.81399999999999,48.186001,0.66,19012.724,0.511,1.0,6.12,102.26
237,MYT,1992,133.57593333333335,26.34464166666667,0.0,Mayotte,37.813,62.187,0.0,105.82700000000001,0.0,0.0,-12.83,45.17
238,NCL,1992,121.43548333333331,21.9456,0.0,New Caledonia,59.861999999999995,40.138000000000005,0.0,177.525,0.0,0.0,-22.3,166.44
239,NGA,1992,92.03596083333332,26.513033333333336,0.0,Nigeria,30.677,69.322998,0.0,100221.56300000001,0.0,0.0,7.15,3.36
240,NIC,1992,188.47406666666666,25.310466666666667,0.0,Nicaragua,53.63,46.369999,0.505,4331.277,0.375,2.0,13.02,-87.53
241,NIU,1992,160.87482500000002,24.483308333333337,0.0,Niue,30.69,69.309998,0.0,2.258,0.0,0.0,-19.06,-169.87
242,NLD,1992,67.66515833333334,10.40716,0.0,Netherlands,70.223,29.776999999999997,0.835,15165.862,0.7559999999999999,0.0,51.19,5.87
243,NPL,1992,83.80241916666668,11.85183,0.0,Nepal,9.582,90.417999,0.39399999999999996,19773.772,0.29100000000000004,0.0,27.96,84.9
244,NRU,1992,294.44975,27.824991666666673,0.0,Nauru,100.0,0.0,0.0,9.546,0.0,0.0,-0.52,166.92
245,NZL,1992,142.30575,8.945357499999998,1.0,New Zealand,85.103,14.897,0.825,3503.1809999999996,0.807,0.0,-36.96,174.9
246,PAK,1992,31.802455833333337,19.78007083333333,0.0,Pakistan,31.076999999999998,68.922997,0.414,113747.135,0.215,0.0,32.08,72.67
247,PAN,1992,182.78884166666668,25.847949999999997,0.0,Panama,55.608999999999995,44.390999,0.6729999999999999,2576.018,0.552,0.0,9.08,-79.39
248,PER,1992,109.14245,19.830625,0.0,Peru,69.697,30.302999,0.617,22737.056,0.555,0.0,-3.54,-73.45
249,PHL,1992,165.5565083333333,25.782133333333338,0.0,Philippines,46.815,53.185001,0.589,65075.486,0.527,2.0,14.41,121.04
250,PNG,1992,223.83691666666667,25.233841666666663,5.0,Papua New Guinea,14.629000000000001,85.371002,0.39799999999999996,4535.52,0.221,0.0,-9.15,142.72
251,PRI,1992,189.00084166666667,25.456658333333337,3.0,Puerto Rico,93.26700000000001,6.732999799999999,0.0,3586.88,0.0,1.0,18.24,-66.04
252,PRY,1992,121.4215,22.790291666666672,0.0,Paraguay,50.18600000000001,49.813999,0.589,4432.736,0.452,3.0,-25.28,-57.64
253,PYF,1992,171.83414166666668,24.464275,0.0,French Polynesia,57.367,42.632999,0.0,205.266,0.0,3.0,-17.53,-149.56
254,REU,1992,78.34001666666667,23.500474999999998,0.0,Reunion,83.32799999999999,16.672001,0.0,634.793,0.0,0.0,0.0,0.0
255,ROU,1992,43.26220833333334,9.088097500000002,0.0,Romania,54.227,45.772999,0.6779999999999999,23373.357999999997,0.6,0.0,44.44,26.11
256,RUS,1992,35.01858333333333,-6.121767500000001,0.0,Russia,73.385,26.615,0.718,148318.025,0.662,0.0,0.0,0.0
257,SAU,1992,6.8444658333333335,23.919366666666665,0.0,Saudi Arabia,77.851,22.149,0.711,17378.833,0.502,0.0,21.54,39.17
258,SDN,1992,34.0754775,24.39705833333333,0.0,Sudan,31.103,68.897003,0.345,21701.476000000002,0.175,0.0,19.62,37.22
259,SEN,1992,50.34702833333333,28.26255833333333,0.0,Senegal,39.18,60.82,0.368,8029.725,0.19899999999999998,0.0,14.67,-17.44
260,SGP,1992,219.39958333333334,27.552058333333335,0.0,Singapore,100.0,0.0,0.74,3189.433,0.519,2.0,1.37,103.88
261,SLB,1992,248.61216666666664,25.67866666666666,0.0,Solomon Islands,14.065,85.934998,0.0,329.95300000000003,0.0,0.0,-9.43,160.05
262,SLE,1992,216.42038333333332,25.96919166666667,0.0,Sierra Leone,33.72,66.279999,0.264,4331.332,0.19399999999999998,0.0,9.69,-11.72
263,SLV,1992,148.5147125,24.358658333333334,0.0,El Salvador,50.315,49.685001,0.546,5400.331,0.396,0.0,13.74,-89.18
264,SOM,1992,19.646385,26.852474999999995,0.0,Somalia,30.359,69.640999,0.0,7488.544,0.0,4.0,10.43,45.01
265,SRB,1992,51.760425000000005,10.8860625,0.0,Serbia,50.981,49.019001,0.7020000000000001,9701.331,0.626,0.0,44.92,19.67
266,SUR,1992,160.0889,25.544625,0.0,Suriname,65.854,34.146,0.0,422.76300000000003,0.0,0.0,5.83,-55.17
267,SVK,1992,54.08019999999999,8.458898333333332,0.0,Slovakia,56.718999999999994,43.280998,0.733,5329.033,0.693,0.0,48.68,21.29
268,SVN,1992,111.30685833333332,9.750124166666666,0.0,Slovenia,50.543,49.457001,0.7659999999999999,2005.5120000000002,0.7090000000000001,0.0,45.64,13.99
269,SYC,1992,172.3338916666667,27.134208333333333,0.0,Seychelles,49.361999999999995,50.638000000000005,0.0,72.712,0.0,0.0,-4.35,55.76
270,THA,1992,110.53786749999999,26.535533333333333,6.0,Thailand,29.763,70.237,0.589,57837.878,0.406,7.0,14.34,101.21
271,TKL,1992,248.19766666666666,28.342516666666665,0.0,Tokelau,0.0,100.0,0.0,1.558,0.0,0.0,-8.56,-172.5
272,TLS,1992,125.7651225,25.953033333333334,0.0,Timor,21.54,78.459999,0.0,805.435,0.0,0.0,0.0,0.0
273,TON,1992,101.50615833333332,24.447216666666666,0.0,Tonga,22.768,77.23200200000001,0.6559999999999999,95.49600000000001,0.6679999999999999,0.0,-21.15,-175.22
274,TTO,1992,124.30627500000001,26.04623333333333,1.0,Trinidad and Tobago,54.49100000000001,45.508998999999996,0.6729999999999999,1237.487,0.5770000000000001,1.0,10.68,-61.62
275,TUR,1992,43.99597083333333,9.65097,0.0,Turkey,60.518,39.481998,0.589,55748.875,0.41,0.0,40.92,26.32
276,TUV,1992,263.8344166666667,28.158558333333332,0.0,Tuvalu,42.751000000000005,57.249001,0.0,9.109,0.0,0.0,-8.51,179.19
277,TZA,1992,80.27322083333333,22.612674999999996,0.0,Tanzania,19.535999999999998,80.46399699999999,0.37,27219.619,0.28,0.0,0.0,0.0
278,UGA,1992,93.81636666666667,22.667058333333333,0.0,Uganda,11.79,88.209999,0.305,18652.889,0.243,0.0,0.17,32.48
279,URY,1992,111.17848333333335,17.520956666666667,0.0,Uruguay,89.62700000000001,10.373,0.7,3154.855,0.597,0.0,-33.25,-58.02
280,USA,1992,56.55266666666666,7.047419166666667,218.0,United States,76.097,23.903000000000002,0.867,257454.27300000002,0.85,0.0,0.0,0.0
281,VCT,1992,304.63630000000006,54.74326666666666,0.0,Saint Vincent and the Grenadines,42.306000000000004,57.693999999999996,0.0,108.00299999999999,0.0,0.0,13.16,-61.23
282,VEN,1992,134.04484166666668,25.323875,31.0,Venezuela,85.012,14.988,0.6509999999999999,20799.075,0.466,0.0,10.49,-66.89
283,VGB,1992,212.7709583333333,26.174633333333333,0.0,British Virgin Islands,39.603,60.396999,0.0,17.344,0.0,0.0,18.41,-64.64
284,VNM,1992,138.49613333333335,24.363550000000004,0.0,Vietnam,21.006,78.994003,0.496,71130.448,0.374,0.0,0.0,0.0
285,VUT,1992,169.42484166666668,23.599058333333335,0.0,Vanuatu,19.285,80.714996,0.0,155.243,0.0,0.0,-17.74,168.32
286,WLF,1992,290.4035916666667,26.905516666666667,0.0,Wallis and Futuna,0.0,100.0,0.0,13.955,0.0,0.0,-13.29,-176.22
287,WSM,1992,262.1989833333334,27.068216666666668,0.0,Samoa,21.258000000000003,78.741997,0.624,165.57,0.588,0.0,-13.63,-172.62
288,YEM,1992,15.857331666666667,23.155925000000007,0.0,Yemen,22.058000000000003,77.942001,0.405,13325.583,0.22399999999999998,0.0,15.77,44.04
289,ZAF,1992,26.03139333333333,18.305525000000003,0.0,South Africa,53.038000000000004,46.962002000000005,0.635,39360.225,0.581,0.0,-33.93,18.44
290,COD,1992,117.53615833333333,24.069758333333336,0.0,Democratic Republic of Congo,31.506,68.494003,0.0,37346.147000000004,0.27,0.0,0.0,0.0
291,ZMB,1992,64.05287833333334,22.247725000000003,0.0,Zambia,38.514,61.486000000000004,0.40299999999999997,8452.275,0.396,0.0,-12.17,26.38
292,ABW,1993,54.34222416666666,28.338725,0.0,Aruba,49.588,50.411999,0.0,72.50399999999999,0.0,0.0,12.52,-70.03
293,AFG,1993,27.317929999999993,12.905315,0.0,Afghanistan,21.444000000000003,78.556,0.0,15095.098999999998,0.156,0.0,34.53,69.17
294,AGO,1993,78.47827666666667,21.791325,0.0,Angola,41.511,58.488997999999995,0.0,13403.733999999999,0.0,0.0,-8.81,13.23
295,AIA,1993,147.74340000000004,26.208325,0.0,Anguilla,100.0,0.0,0.0,9.266,0.0,0.0,18.23,-63.04
296,ALB,1993,69.83145,11.5350175,0.0,Albania,37.799,62.201,0.613,3189.583,0.5429999999999999,0.0,40.15,19.79
297,ARG,1993,48.06981666666667,14.470358333333332,0.0,Argentina,87.75200000000001,12.248,0.725,34110.917,0.636,0.0,-26.41,-54.58
298,ASM,1993,253.37765833333333,26.809974999999998,0.0,American Samoa,83.654,16.346001,0.0,50.72,0.0,0.0,-14.27,-170.58
299,ATG,1993,216.89504166666669,26.539458333333332,0.0,Antigua and Barbuda,34.709,65.291,0.0,69.938,0.0,0.0,17.15,-61.8
300,AUS,1993,41.79028166666666,21.803066666666666,0.0,Australia,85.15700000000001,14.843,0.872,17687.479,0.875,2.0,-9.42,142.54
301,AUT,1993,92.32494166666667,6.737300833333332,0.0,Austria,62.144,37.855999,0.807,7892.085999999999,0.6940000000000001,0.0,47.14,16.26
302,BEL,1993,77.60202416666668,9.814103333333334,0.0,Belgium,96.62200000000001,3.378,0.8390000000000001,10118.674,0.7809999999999999,0.0,51.21,4.12
303,BEN,1993,80.07128333333331,27.517033333333334,0.0,Benin,36.135999999999996,63.863997999999995,0.365,5521.763000000001,0.222,0.0,6.48,2.63
304,BFA,1993,59.58222750000001,28.576683333333335,0.0,Burkina Faso,14.593,85.406998,0.0,9552.476,0.0,0.0,12.42,-3.17
305,BGD,1993,221.7102858333334,24.734166666666663,0.0,Bangladesh,20.965999999999998,79.033997,0.409,113695.13900000001,0.276,0.0,24.13,90.29
306,BGR,1993,39.92835,10.334133333333334,0.0,Bulgaria,67.33,32.669998,0.69,8575.889000000001,0.635,0.0,42.45,27.31
307,BHS,1993,110.94910833333334,25.22815,0.0,Bahamas,80.518,19.482,0.0,271.165,0.0,0.0,25.07,-77.34
308,BIH,1993,80.60400833333334,9.945806666666666,0.0,Bosnia and Herzegovina,40.196,59.804001,0.0,4087.9990000000003,0.0,0.0,44.67,16.99
309,BLZ,1993,201.627375,25.55283333333333,0.0,Belize,46.848,53.152,0.6609999999999999,197.61599999999999,0.6,0.0,17.07,-89.14
310,BMU,1993,125.0,22.324975,0.0,Bermuda,100.0,0.0,0.0,62.034,0.0,0.0,32.3,-64.75
311,BOL,1993,90.91453333333334,20.846058333333332,0.0,Bolivia,58.07899999999999,41.921001000000004,0.557,7273.825,0.555,0.0,-17.78,-63.17
312,BRA,1993,141.61453333333336,25.024808333333336,16.0,Brazil,76.181,23.819000000000003,0.63,157132.682,0.499,9.0,-27.53,-48.51
313,BRB,1993,169.15594166666665,26.52911666666667,0.0,Barbados,36.283,63.716999,0.721,263.089,0.6459999999999999,0.0,13.1,-59.62
314,BRN,1993,236.40865,25.538375,0.0,Brunei,67.604,32.396,0.797,281.751,0.613,0.0,0.0,0.0
315,BTN,1993,160.21930999999998,11.812400833333333,0.0,Bhutan,18.791,81.209,0.0,523.117,0.0,0.0,26.87,90.49
316,CAF,1993,111.14829583333335,23.281141666666667,0.0,Central African Republic,37.068000000000005,62.931999,0.299,3181.222,0.196,0.0,4.37,18.58
317,CAN,1993,37.906016666666666,-6.323483333333335,0.0,Canada,77.152,22.848000000000003,0.8540000000000001,28711.303,0.815,0.0,46.35,-83.58
318,CHE,1993,130.1781333333333,6.6305241666666666,0.0,Switzerland,73.762,26.238001,0.841,6891.6,0.716,0.0,46.22,8.77
319,CHN,1993,50.348144999999995,6.399662500000001,0.0,China,29.103,70.897003,0.531,1217129.133,0.42700000000000005,3.0,4229614932.0,123684631.0
320,CIV,1993,106.500975,26.395725,2.0,Cote d'Ivoire,40.461,59.539001,0.386,13622.731000000002,0.248,0.0,0.0,0.0
321,CMR,1993,135.54726666666667,24.602475,0.0,Cameroon,41.398999999999994,58.601002,0.426,12758.881000000001,0.344,0.0,5.96,10.16
322,COG,1993,126.34051666666666,24.31354166666667,0.0,Congo,55.58,44.419998,0.528,2648.507,0.45799999999999996,0.0,-4.26,15.2
323,COK,1993,143.97365,24.145633333333336,0.0,Cook Islands,58.562,41.438,0.0,18.869,0.0,0.0,-21.9,-157.96
324,COL,1993,223.7340833333333,24.558825000000002,0.0,Colombia,70.874,29.125999,0.612,36195.168,0.466,2.0,-4.22,-69.94
325,COM,1993,125.82076666666666,25.291758333333334,2.0,Comoros,28.39,71.610001,0.0,449.274,0.0,3.0,-11.55,43.39
326,CRI,1993,256.7993166666667,50.81754999999999,0.0,Costa Rica,52.743,47.257,0.677,3341.0040000000004,0.534,7.0,9.99,-84.77
327,CUB,1993,107.71325833333333,25.601158333333334,0.0,Cuba,73.977,26.023001,0.6559999999999999,10794.135,0.633,0.0,23.14,-82.36
328,CYM,1993,118.55822500000001,27.349983333333338,0.0,Cayman Islands,100.0,0.0,0.0,28.646,0.0,0.0,19.29,-81.38
329,CZE,1993,53.32743333333334,8.116833333333332,0.0,Czech Republic,74.90100000000001,25.099001,0.735,10358.972,0.626,0.0,49.12,16.59
330,DEU,1993,64.64321666666666,8.8363175,0.0,Germany,73.497,26.503,0.8240000000000001,80520.088,0.74,0.0,47.71,7.77
331,DJI,1993,26.27270333333333,27.461158333333334,0.0,Djibouti,76.207,23.792999,0.0,618.495,0.0,0.0,11.59,43.15
332,DMA,1993,274.8460833333333,25.244083333333332,0.0,Dominica,64.656,35.344002,0.0,71.21,0.0,0.0,15.57,-61.32
333,DOM,1993,116.32403333333332,24.05591666666666,1.0,Dominican Republic,56.037,43.963001,0.618,7611.465,0.509,0.0,18.52,-69.93
334,DZA,1993,5.518039166666667,22.967725,0.0,Algeria,54.43899999999999,45.561001,0.591,27786.259,0.414,0.0,36.64,4.21
335,ESP,1993,47.32969166666667,12.870534166666665,0.0,Spain,75.692,24.308001,0.782,39638.635,0.6509999999999999,0.0,38.06,-1.52
336,FJI,1993,215.97800833333335,23.670675000000003,0.0,Fiji,43.933,56.067001,0.659,755.0260000000001,0.6579999999999999,0.0,-18.12,178.43
337,FRA,1993,74.49344166666667,10.898290833333334,0.0,France,74.572,25.427999,0.804,57744.82,0.6829999999999999,0.0,41.86,8.97
338,GAB,1993,139.73113333333333,24.7871,0.0,Gabon,72.999,27.000999,0.626,1031.504,0.494,0.0,0.44,9.43
339,GEO,1993,75.28037500000002,5.66276,0.0,Georgia,54.32,45.68,0.0,5204.634,0.0,0.0,4310186.0,40618588.0
340,GHA,1993,90.45678333333332,27.423558333333332,0.0,Ghana,38.644,61.355999,0.46799999999999997,15896.431999999999,0.391,0.0,6.73,-1.73
341,GIN,1993,129.82941583333334,25.889375,0.0,Guinea,28.89,71.110001,0.287,7163.236,0.132,0.0,9.5,-13.72
342,GLP,1993,282.44225,25.63739166666667,0.0,Guadeloupe,97.26100000000001,2.7390001,0.0,396.42900000000003,0.0,0.0,16.24,-61.53
343,GMB,1993,74.28106333333334,27.80028333333334,0.0,Gambia,41.586000000000006,58.414001,0.34600000000000003,1008.3580000000001,0.19899999999999998,0.0,13.38,-14.41
344,GRC,1993,42.1790775,13.626889999999998,0.0,Greece,71.878,28.122,0.762,10569.421999999999,0.619,0.0,37.09,21.97
345,GRD,1993,128.7414083333333,27.041641666666663,0.0,Grenada,33.985,66.014999,0.0,98.305,0.0,0.0,12.02,-61.75
346,GTM,1993,221.81477500000003,23.753116666666667,0.0,Guatemala,42.986999999999995,57.013000000000005,0.495,9938.692,0.3,0.0,15.73,-88.68
347,GUF,1993,245.8501,25.362458333333336,1.0,French Guiana,76.046,23.954,0.0,129.16299999999998,0.0,2.0,5.5,-54.03
348,GUM,1993,464.58981666666676,27.85343333333333,0.0,Guam,91.571,8.4289999,0.0,139.81799999999998,0.0,0.0,13.44,144.79
349,GUY,1993,217.67504166666671,25.380399999999998,0.0,Guyana,29.315,70.684998,0.562,753.4839999999999,0.523,0.0,8.2,-59.78
350,HND,1993,198.69493333333332,23.903366666666667,0.0,Honduras,41.943000000000005,58.056999,0.521,5398.805,0.36700000000000005,0.0,14.08,-87.22
351,HRV,1993,88.41587500000001,10.859093333333332,0.0,Croatia,51.818000000000005,48.181999,0.6659999999999999,4697.535,0.529,0.0,42.72,18.03
352,HTI,1993,125.30066666666666,24.77926666666666,0.0,Haiti,31.39,68.610001,0.414,7530.705,0.305,0.0,19.05,-72.47
353,IDN,1993,213.99808333333337,26.03969166666667,4.0,Indonesia,33.808,66.192001,0.545,190879.52300000002,0.39799999999999996,6.0,-7.26,112.75
354,IND,1993,82.41651749999998,24.34120833333333,3.0,India,26.191,73.808998,0.445,924057.817,0.331,8.0,18.95,72.95
355,ISR,1993,17.406875833333334,19.371893333333333,0.0,Israel,90.666,9.3339996,0.812,4987.73,0.75,0.0,32.75,34.98
356,ITA,1993,73.34761666666667,12.056321666666667,8.0,Italy,66.80199999999999,33.198002,0.7859999999999999,57226.647000000004,0.631,0.0,36.92,14.67
357,JAM,1993,249.85836666666668,25.213125,0.0,Jamaica,50.136,49.863997999999995,0.653,2488.782,0.524,0.0,18.47,-77.92
358,JPN,1993,160.50274166666665,10.563689166666666,0.0,Japan,77.74600000000001,22.254,0.8290000000000001,125717.524,0.715,0.0,35.72,139.74
359,KEN,1993,50.84960833333333,24.43201666666667,0.0,Kenya,17.645,82.355003,0.45799999999999996,25754.113999999998,0.386,0.0,-0.67,37.35
360,KHM,1993,120.56966333333334,27.240224999999995,0.0,Cambodia,16.587,83.413002,0.377,9968.275,0.28800000000000003,0.0,13.85,106.16
361,KIR,1993,90.14199166666667,90.14199166666667,0.0,Kiribati,35.839,64.16100300000001,0.0,75.719,0.0,0.0,1.36,173.13
362,KNA,1993,200.21215833333335,25.629166666666666,0.0,Saint Kitts and Nevis,34.093,65.906998,0.0,41.846000000000004,0.0,0.0,17.3,-62.73
